window_id,sample_id,file_name,split,label,condition_id,insert_edge_id,rounded_VB
73,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
74,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
75,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
76,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
77,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
78,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
79,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
80,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
81,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
82,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
83,mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,0.0
84,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
85,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
86,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
87,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
88,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
89,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
90,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
91,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
92,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
93,mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
94,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
95,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
96,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
97,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
98,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
99,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
100,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
101,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
102,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
103,mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.0
104,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
105,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
106,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
107,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
108,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
109,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
110,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
111,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
112,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
113,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
114,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
115,mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
116,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
117,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
118,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
119,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
120,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
121,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
122,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
123,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
124,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
125,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
126,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
127,mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.1
128,mutcm_011,Insert1Edge1_Vc100.0_fz0.1_ap1.5_VB0.139_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert1_Edge1,0.1
129,mutcm_011,Insert1Edge1_Vc100.0_fz0.1_ap1.5_VB0.139_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert1_Edge1,0.1
