sample_id,file_name,label,condition_id,insert_edge_id,window_sec,duration_sec,resampled_samples,windows,too_short,nan_inf_count
mutcm_006,Insert0Edge3_Vc200.0_fz0.1_ap1.5_VB0.0_Rep2.mat,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert0_Edge3,1.0,7.231949000000959,14463,12,False,0
mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.5,5.940431000000788,11880,12,False,0
mutcm_007,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep1.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,1.0,5.940431000000788,11880,10,False,0
mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,0.5,5.9407010000007885,11881,12,False,0
mutcm_008,Insert0Edge3_Vc200.0_fz0.2_ap1.5_VB0.0_Rep2.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert0_Edge3,1.0,5.9407010000007885,11881,10,False,0
mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.5,13.647459000001811,27294,12,False,0
mutcm_009,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep1.mat,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,1.0,13.647459000001811,27294,12,False,0
mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.5,13.770502000001828,27541,12,False,0
mutcm_010,Insert1Edge1_Vc100.0_fz0.05_ap1.5_VB0.137_Rep2.mat,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert1_Edge1,1.0,13.770502000001828,27541,12,False,0
mutcm_011,Insert1Edge1_Vc100.0_fz0.1_ap1.5_VB0.139_Rep1.mat,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert1_Edge1,0.5,9.028648000001198,18057,12,False,0
mutcm_011,Insert1Edge1_Vc100.0_fz0.1_ap1.5_VB0.139_Rep1.mat,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert1_Edge1,1.0,9.028648000001198,18057,12,False,0
mutcm_012,Insert1Edge1_Vc100.0_fz0.1_ap1.5_VB0.139_Rep2.mat,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert1_Edge1,0.5,8.976745000001191,17953,12,False,0
mutcm_012,Insert1Edge1_Vc100.0_fz0.1_ap1.5_VB0.139_Rep2.mat,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert1_Edge1,1.0,8.976745000001191,17953,12,False,0
mutcm_013,Insert1Edge1_Vc50.0_fz0.05_ap1.5_VB0.132_Rep1.mat,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.5,27.63825700000367,55276,12,False,0
mutcm_013,Insert1Edge1_Vc50.0_fz0.05_ap1.5_VB0.132_Rep1.mat,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert1_Edge1,1.0,27.63825700000367,55276,12,False,0
mutcm_014,Insert1Edge1_Vc50.0_fz0.05_ap1.5_VB0.132_Rep2.mat,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert1_Edge1,0.5,27.592731000003663,55185,12,False,0
mutcm_014,Insert1Edge1_Vc50.0_fz0.05_ap1.5_VB0.132_Rep2.mat,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert1_Edge1,1.0,27.592731000003663,55185,12,False,0
mutcm_015,Insert1Edge1_Vc50.0_fz0.1_ap1.5_VB0.137_Rep1.mat,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert1_Edge1,0.5,14.860993000001972,29721,12,False,0
mutcm_015,Insert1Edge1_Vc50.0_fz0.1_ap1.5_VB0.137_Rep1.mat,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert1_Edge1,1.0,14.860993000001972,29721,12,False,0
mutcm_016,Insert1Edge1_Vc50.0_fz0.1_ap1.5_VB0.137_Rep2.mat,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert1_Edge1,0.5,14.137520000001876,28275,12,False,0
mutcm_016,Insert1Edge1_Vc50.0_fz0.1_ap1.5_VB0.137_Rep2.mat,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert1_Edge1,1.0,14.137520000001876,28275,12,False,0
mutcm_017,Insert2Edge1_Vc100.0_fz0.1_ap1.5_VB0.12_Rep1.mat,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert2_Edge1,0.5,8.244206000001094,16488,12,False,0
mutcm_017,Insert2Edge1_Vc100.0_fz0.1_ap1.5_VB0.12_Rep1.mat,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert2_Edge1,1.0,8.244206000001094,16488,12,False,0
mutcm_018,Insert2Edge1_Vc100.0_fz0.1_ap1.5_VB0.12_Rep2.mat,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert2_Edge1,0.5,8.257656000001097,16515,12,False,0
mutcm_018,Insert2Edge1_Vc100.0_fz0.1_ap1.5_VB0.12_Rep2.mat,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert2_Edge1,1.0,8.257656000001097,16515,12,False,0
mutcm_019,Insert2Edge1_Vc100.0_fz0.2_ap1.5_VB0.123_Rep1.mat,healthy,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert2_Edge1,0.5,7.23129700000096,14462,12,False,0
mutcm_019,Insert2Edge1_Vc100.0_fz0.2_ap1.5_VB0.123_Rep1.mat,healthy,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert2_Edge1,1.0,7.23129700000096,14462,12,False,0
mutcm_020,Insert2Edge1_Vc100.0_fz0.2_ap1.5_VB0.123_Rep2.mat,healthy,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert2_Edge1,0.5,7.23345100000096,14466,12,False,0
mutcm_020,Insert2Edge1_Vc100.0_fz0.2_ap1.5_VB0.123_Rep2.mat,healthy,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert2_Edge1,1.0,7.23345100000096,14466,12,False,0
mutcm_021,Insert2Edge1_Vc200.0_fz0.1_ap1.5_VB0.125_Rep1.mat,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert2_Edge1,0.5,7.207680000000956,14415,12,False,0
mutcm_021,Insert2Edge1_Vc200.0_fz0.1_ap1.5_VB0.125_Rep1.mat,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert2_Edge1,1.0,7.207680000000956,14415,12,False,0
mutcm_022,Insert2Edge1_Vc200.0_fz0.1_ap1.5_VB0.125_Rep2.mat,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert2_Edge1,0.5,7.195840000000955,14391,12,False,0
mutcm_022,Insert2Edge1_Vc200.0_fz0.1_ap1.5_VB0.125_Rep2.mat,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert2_Edge1,1.0,7.195840000000955,14391,12,False,0
mutcm_023,Insert2Edge1_Vc200.0_fz0.2_ap1.5_VB0.125_Rep1.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert2_Edge1,0.5,5.2052820000006905,10410,12,False,0
mutcm_023,Insert2Edge1_Vc200.0_fz0.2_ap1.5_VB0.125_Rep1.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert2_Edge1,1.0,5.2052820000006905,10410,9,False,0
mutcm_024,Insert2Edge1_Vc200.0_fz0.2_ap1.5_VB0.125_Rep2.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert2_Edge1,0.5,5.965558000000792,11931,12,False,0
mutcm_024,Insert2Edge1_Vc200.0_fz0.2_ap1.5_VB0.125_Rep2.mat,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert2_Edge1,1.0,5.965558000000792,11931,10,False,0
mutcm_025,Insert3Edge1_Vc100.0_fz0.05_ap1.5_VB0.206_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert3_Edge1,0.5,13.704020000001819,27408,12,False,0
mutcm_025,Insert3Edge1_Vc100.0_fz0.05_ap1.5_VB0.206_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert3_Edge1,1.0,13.704020000001819,27408,12,False,0
mutcm_026,Insert3Edge1_Vc100.0_fz0.05_ap1.5_VB0.206_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert3_Edge1,0.5,13.620536000001808,27241,12,False,0
mutcm_026,Insert3Edge1_Vc100.0_fz0.05_ap1.5_VB0.206_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert3_Edge1,1.0,13.620536000001808,27241,12,False,0
mutcm_027,Insert3Edge1_Vc100.0_fz0.1_ap1.5_VB0.213_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert3_Edge1,0.5,8.255288000001096,16510,12,False,0
mutcm_027,Insert3Edge1_Vc100.0_fz0.1_ap1.5_VB0.213_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert3_Edge1,1.0,8.255288000001096,16510,12,False,0
mutcm_028,Insert3Edge1_Vc100.0_fz0.1_ap1.5_VB0.213_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert3_Edge1,0.5,8.320089000001104,16640,12,False,0
mutcm_028,Insert3Edge1_Vc100.0_fz0.1_ap1.5_VB0.213_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert3_Edge1,1.0,8.320089000001104,16640,12,False,0
mutcm_029,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,0.5,33.96,67920,12,False,0
mutcm_029,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,1.0,33.96,67920,12,False,0
mutcm_030,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,0.5,28.40887000000377,56817,12,False,0
mutcm_030,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,1.0,28.40887000000377,56817,12,False,0
mutcm_031,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep3.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,0.5,28.437859000003773,56875,12,False,0
mutcm_031,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep3.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,1.0,28.437859000003773,56875,12,False,0
mutcm_032,Insert3Edge1_Vc50.0_fz0.1_ap1.5_VB0.206_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert3_Edge1,0.5,13.820404000001835,27640,12,False,0
mutcm_032,Insert3Edge1_Vc50.0_fz0.1_ap1.5_VB0.206_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert3_Edge1,1.0,13.820404000001835,27640,12,False,0
mutcm_033,Insert3Edge1_Vc50.0_fz0.1_ap1.5_VB0.206_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert3_Edge1,0.5,13.70659900000182,27413,12,False,0
mutcm_033,Insert3Edge1_Vc50.0_fz0.1_ap1.5_VB0.206_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert3_Edge1,1.0,13.70659900000182,27413,12,False,0
mutcm_034,Insert4Edge1_Vc100.0_fz0.1_ap1.5_VB0.201_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert4_Edge1,0.5,8.277290000001098,16554,12,False,0
mutcm_034,Insert4Edge1_Vc100.0_fz0.1_ap1.5_VB0.201_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert4_Edge1,1.0,8.277290000001098,16554,12,False,0
mutcm_035,Insert4Edge1_Vc100.0_fz0.1_ap1.5_VB0.201_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert4_Edge1,0.5,8.245454000001095,16490,12,False,0
mutcm_035,Insert4Edge1_Vc100.0_fz0.1_ap1.5_VB0.201_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert4_Edge1,1.0,8.245454000001095,16490,12,False,0
mutcm_036,Insert4Edge1_Vc100.0_fz0.2_ap1.5_VB0.202_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert4_Edge1,0.5,7.23169100000096,14463,12,False,0
mutcm_036,Insert4Edge1_Vc100.0_fz0.2_ap1.5_VB0.202_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert4_Edge1,1.0,7.23169100000096,14463,12,False,0
mutcm_037,Insert4Edge1_Vc100.0_fz0.2_ap1.5_VB0.202_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert4_Edge1,0.5,7.197898000000955,14395,12,False,0
mutcm_037,Insert4Edge1_Vc100.0_fz0.2_ap1.5_VB0.202_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert4_Edge1,1.0,7.197898000000955,14395,12,False,0
mutcm_038,Insert4Edge1_Vc200.0_fz0.1_ap1.5_VB0.211_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert4_Edge1,0.5,7.203977000000956,14407,12,False,0
mutcm_038,Insert4Edge1_Vc200.0_fz0.1_ap1.5_VB0.211_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert4_Edge1,1.0,7.203977000000956,14407,12,False,0
mutcm_039,Insert4Edge1_Vc200.0_fz0.1_ap1.5_VB0.211_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert4_Edge1,0.5,7.205566000000957,14411,12,False,0
mutcm_039,Insert4Edge1_Vc200.0_fz0.1_ap1.5_VB0.211_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert4_Edge1,1.0,7.205566000000957,14411,12,False,0
mutcm_040,Insert4Edge1_Vc200.0_fz0.2_ap1.5_VB0.242_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert4_Edge1,0.5,5.184212000000688,10368,12,False,0
mutcm_040,Insert4Edge1_Vc200.0_fz0.2_ap1.5_VB0.242_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert4_Edge1,1.0,5.184212000000688,10368,9,False,0
mutcm_041,Insert4Edge1_Vc200.0_fz0.2_ap1.5_VB0.242_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert4_Edge1,0.5,5.209319000000692,10418,12,False,0
mutcm_041,Insert4Edge1_Vc200.0_fz0.2_ap1.5_VB0.242_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert4_Edge1,1.0,5.209319000000692,10418,9,False,0
mutcm_042,Insert6Edge1_Vc100.0_fz0.05_ap1.5_VB0.291_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert6_Edge1,0.5,13.590822000001804,27181,12,False,0
mutcm_042,Insert6Edge1_Vc100.0_fz0.05_ap1.5_VB0.291_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert6_Edge1,1.0,13.590822000001804,27181,12,False,0
mutcm_043,Insert6Edge1_Vc100.0_fz0.05_ap1.5_VB0.291_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert6_Edge1,0.5,13.352807000001771,26705,12,False,0
mutcm_043,Insert6Edge1_Vc100.0_fz0.05_ap1.5_VB0.291_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert6_Edge1,1.0,13.352807000001771,26705,12,False,0
mutcm_044,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.276_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,9.020670000001196,18041,12,False,0
mutcm_044,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.276_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,9.020670000001196,18041,12,False,0
mutcm_045,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.276_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,8.557082000001136,17114,12,False,0
mutcm_045,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.276_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,8.557082000001136,17114,12,False,0
mutcm_046,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.291_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,8.651292000001147,17302,12,False,0
mutcm_046,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.291_Rep1.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,8.651292000001147,17302,12,False,0
mutcm_047,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.291_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,8.542675000001134,17085,12,False,0
mutcm_047,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.291_Rep2.mat,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,8.542675000001134,17085,12,False,0
mutcm_048,Insert6Edge1_Vc100.0_fz0.2_ap1.5_VB0.281_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert6_Edge1,0.5,7.597728000001008,15195,12,False,0
mutcm_048,Insert6Edge1_Vc100.0_fz0.2_ap1.5_VB0.281_Rep1.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert6_Edge1,1.0,7.597728000001008,15195,12,False,0
mutcm_049,Insert6Edge1_Vc100.0_fz0.2_ap1.5_VB0.281_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert6_Edge1,0.5,7.640665000001014,15281,12,False,0
mutcm_049,Insert6Edge1_Vc100.0_fz0.2_ap1.5_VB0.281_Rep2.mat,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert6_Edge1,1.0,7.640665000001014,15281,12,False,0
mutcm_050,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.274_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,8.156,16312,12,False,0
mutcm_050,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.274_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,8.156,16312,12,False,0
mutcm_051,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.274_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,7.38981000000098,14779,12,False,0
mutcm_051,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.274_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,7.38981000000098,14779,12,False,0
mutcm_052,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.284_Rep3.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,6.993420000000929,13986,12,False,0
mutcm_052,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.284_Rep3.mat,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,6.993420000000929,13986,12,False,0
mutcm_053,Insert6Edge1_Vc200.0_fz0.2_ap1.5_VB0.272_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert6_Edge1,0.5,5.212225000000692,10424,12,False,0
mutcm_053,Insert6Edge1_Vc200.0_fz0.2_ap1.5_VB0.272_Rep1.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert6_Edge1,1.0,5.212225000000692,10424,9,False,0
mutcm_054,Insert6Edge1_Vc200.0_fz0.2_ap1.5_VB0.272_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert6_Edge1,0.5,5.192018000000689,10384,12,False,0
mutcm_054,Insert6Edge1_Vc200.0_fz0.2_ap1.5_VB0.272_Rep2.mat,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert6_Edge1,1.0,5.192018000000689,10384,9,False,0
mutcm_055,Insert6Edge1_Vc50.0_fz0.05_ap1.5_VB0.287_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert6_Edge1,0.5,28.241804000003746,56483,12,False,0
mutcm_055,Insert6Edge1_Vc50.0_fz0.05_ap1.5_VB0.287_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert6_Edge1,1.0,28.241804000003746,56483,12,False,0
mutcm_056,Insert6Edge1_Vc50.0_fz0.05_ap1.5_VB0.287_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert6_Edge1,0.5,29.15010200000387,58300,12,False,0
mutcm_056,Insert6Edge1_Vc50.0_fz0.05_ap1.5_VB0.287_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert6_Edge1,1.0,29.15010200000387,58300,12,False,0
mutcm_057,Insert6Edge1_Vc50.0_fz0.1_ap1.5_VB0.287_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,14.875147000001974,29750,12,False,0
mutcm_057,Insert6Edge1_Vc50.0_fz0.1_ap1.5_VB0.287_Rep1.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,14.875147000001974,29750,12,False,0
mutcm_058,Insert6Edge1_Vc50.0_fz0.1_ap1.5_VB0.287_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert6_Edge1,0.5,13.691092000001817,27382,12,False,0
mutcm_058,Insert6Edge1_Vc50.0_fz0.1_ap1.5_VB0.287_Rep2.mat,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert6_Edge1,1.0,13.691092000001817,27382,12,False,0
mutcm_059,Insert9Edge1_Vc50.0_fz0.05_ap1.5_VB0.0_Rep1.mat,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert9_Edge1,0.5,18.348359000002436,36696,12,False,0
