sample_id,file_name,split,label,condition_id,insert_edge_id,material,rounded_VB
mutcm_015,Insert1Edge1_Vc50.0_fz0.1_ap1.5_VB0.137_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert1_Edge1,StainlessSteel.316L,0.1
mutcm_016,Insert1Edge1_Vc50.0_fz0.1_ap1.5_VB0.137_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert1_Edge1,StainlessSteel.316L,0.1
mutcm_019,Insert2Edge1_Vc100.0_fz0.2_ap1.5_VB0.123_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_020,Insert2Edge1_Vc100.0_fz0.2_ap1.5_VB0.123_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_021,Insert2Edge1_Vc200.0_fz0.1_ap1.5_VB0.125_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_022,Insert2Edge1_Vc200.0_fz0.1_ap1.5_VB0.125_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_023,Insert2Edge1_Vc200.0_fz0.2_ap1.5_VB0.125_Rep1.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_024,Insert2Edge1_Vc200.0_fz0.2_ap1.5_VB0.125_Rep2.mat,inner_train,healthy,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_025,Insert3Edge1_Vc100.0_fz0.05_ap1.5_VB0.206_Rep1.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_026,Insert3Edge1_Vc100.0_fz0.05_ap1.5_VB0.206_Rep2.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_027,Insert3Edge1_Vc100.0_fz0.1_ap1.5_VB0.213_Rep1.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_028,Insert3Edge1_Vc100.0_fz0.1_ap1.5_VB0.213_Rep2.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_032,Insert3Edge1_Vc50.0_fz0.1_ap1.5_VB0.206_Rep1.mat,inner_train,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_033,Insert3Edge1_Vc50.0_fz0.1_ap1.5_VB0.206_Rep2.mat,inner_train,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_036,Insert4Edge1_Vc100.0_fz0.2_ap1.5_VB0.202_Rep1.mat,inner_train,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_037,Insert4Edge1_Vc100.0_fz0.2_ap1.5_VB0.202_Rep2.mat,inner_train,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_038,Insert4Edge1_Vc200.0_fz0.1_ap1.5_VB0.211_Rep1.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_039,Insert4Edge1_Vc200.0_fz0.1_ap1.5_VB0.211_Rep2.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_040,Insert4Edge1_Vc200.0_fz0.2_ap1.5_VB0.242_Rep1.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_041,Insert4Edge1_Vc200.0_fz0.2_ap1.5_VB0.242_Rep2.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_042,Insert6Edge1_Vc100.0_fz0.05_ap1.5_VB0.291_Rep1.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_043,Insert6Edge1_Vc100.0_fz0.05_ap1.5_VB0.291_Rep2.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_046,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.291_Rep1.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_047,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.291_Rep2.mat,inner_train,worn,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_048,Insert6Edge1_Vc100.0_fz0.2_ap1.5_VB0.281_Rep1.mat,inner_train,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_049,Insert6Edge1_Vc100.0_fz0.2_ap1.5_VB0.281_Rep2.mat,inner_train,worn,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_050,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.274_Rep1.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_051,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.274_Rep2.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_052,Insert6Edge1_Vc200.0_fz0.1_ap1.5_VB0.284_Rep3.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_053,Insert6Edge1_Vc200.0_fz0.2_ap1.5_VB0.272_Rep1.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_054,Insert6Edge1_Vc200.0_fz0.2_ap1.5_VB0.272_Rep2.mat,inner_train,worn,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_057,Insert6Edge1_Vc50.0_fz0.1_ap1.5_VB0.287_Rep1.mat,inner_train,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_058,Insert6Edge1_Vc50.0_fz0.1_ap1.5_VB0.287_Rep2.mat,inner_train,worn,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_061,Insert9Edge1_Vc50.0_fz0.1_ap1.5_VB0.03_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert9_Edge1,StainlessSteel.316L,0.0
mutcm_062,Insert9Edge1_Vc50.0_fz0.1_ap1.5_VB0.03_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,Insert9_Edge1,StainlessSteel.316L,0.0
mutcm_063,Insert9Edge2_Vc100.0_fz0.05_ap1.5_VB0.0_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert9_Edge2,StainlessSteel.316L,0.0
mutcm_064,Insert9Edge2_Vc100.0_fz0.05_ap1.5_VB0.0_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,Insert9_Edge2,StainlessSteel.316L,0.0
mutcm_065,Insert9Edge2_Vc100.0_fz0.1_ap1.5_VB0.039_Rep1.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert9_Edge2,StainlessSteel.316L,0.0
mutcm_066,Insert9Edge2_Vc100.0_fz0.1_ap1.5_VB0.039_Rep2.mat,inner_train,healthy,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,Insert9_Edge2,StainlessSteel.316L,0.0
mutcm_000,Insert0Edge2_Vc100.0_fz0.1_ap1.5_VB0.0_Rep1.mat,inner_val,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert0_Edge2,CastIron.GG30,0.0
mutcm_003,Insert0Edge3_Vc100.0_fz0.1_ap1.5_VB0.0_Rep2.mat,inner_val,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert0_Edge3,CastIron.GG30,0.0
mutcm_013,Insert1Edge1_Vc50.0_fz0.05_ap1.5_VB0.132_Rep1.mat,inner_val,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert1_Edge1,StainlessSteel.316L,0.1
mutcm_014,Insert1Edge1_Vc50.0_fz0.05_ap1.5_VB0.132_Rep2.mat,inner_val,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert1_Edge1,StainlessSteel.316L,0.1
mutcm_017,Insert2Edge1_Vc100.0_fz0.1_ap1.5_VB0.12_Rep1.mat,inner_val,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_018,Insert2Edge1_Vc100.0_fz0.1_ap1.5_VB0.12_Rep2.mat,inner_val,healthy,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert2_Edge1,CastIron.GG30,0.1
mutcm_029,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep1.mat,inner_val,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_030,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep2.mat,inner_val,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_031,Insert3Edge1_Vc50.0_fz0.05_ap1.5_VB0.202_Rep3.mat,inner_val,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert3_Edge1,StainlessSteel.316L,0.2
mutcm_034,Insert4Edge1_Vc100.0_fz0.1_ap1.5_VB0.201_Rep1.mat,inner_val,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_035,Insert4Edge1_Vc100.0_fz0.1_ap1.5_VB0.201_Rep2.mat,inner_val,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert4_Edge1,CastIron.GG30,0.2
mutcm_044,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.276_Rep1.mat,inner_val,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_045,Insert6Edge1_Vc100.0_fz0.1_ap1.5_VB0.276_Rep2.mat,inner_val,worn,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,Insert6_Edge1,CastIron.GG30,0.3
mutcm_055,Insert6Edge1_Vc50.0_fz0.05_ap1.5_VB0.287_Rep1.mat,inner_val,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_056,Insert6Edge1_Vc50.0_fz0.05_ap1.5_VB0.287_Rep2.mat,inner_val,worn,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert6_Edge1,StainlessSteel.316L,0.3
mutcm_059,Insert9Edge1_Vc50.0_fz0.05_ap1.5_VB0.0_Rep1.mat,inner_val,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert9_Edge1,StainlessSteel.316L,0.0
mutcm_060,Insert9Edge1_Vc50.0_fz0.05_ap1.5_VB0.0_Rep2.mat,inner_val,healthy,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,Insert9_Edge1,StainlessSteel.316L,0.0
