path,class,slot,recipe_type,condition_id,recipe_path
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0025_readmit_e2.npy,worn,25,boundary,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0025_worn_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0026_readmit_e0.npy,worn,26,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0026_worn_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0026_readmit_e1.npy,worn,26,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0026_worn_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0026_readmit_e2.npy,worn,26,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0026_worn_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0027_readmit_e0.npy,worn,27,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0027_worn_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0027_readmit_e1.npy,worn,27,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0027_worn_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0027_readmit_e2.npy,worn,27,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0027_worn_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0028_readmit_e1.npy,worn,28,boundary,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0028_worn_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_worn_0028_readmit_e2.npy,worn,28,boundary,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0028_worn_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0001_e0.npy,healthy,1,boundary,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0001_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0001_e1.npy,healthy,1,boundary,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0001_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0002_e0.npy,healthy,2,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0002_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0002_e1.npy,healthy,2,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0002_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0002_e2.npy,healthy,2,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0002_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0003_e0.npy,healthy,3,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0003_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0003_e1.npy,healthy,3,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0003_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0003_e2.npy,healthy,3,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0003_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0004_e0.npy,healthy,4,boundary,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0004_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0004_e1.npy,healthy,4,boundary,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0004_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0004_e2.npy,healthy,4,boundary,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0004_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0005_e0.npy,healthy,5,condition_balanced,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0005_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0005_e1.npy,healthy,5,condition_balanced,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0005_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0005_e2.npy,healthy,5,condition_balanced,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0005_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0006_e0.npy,healthy,6,prototype,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0006_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0006_e1.npy,healthy,6,prototype,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0006_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0006_e2.npy,healthy,6,prototype,CastIron.GG30|Vc100|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0006_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0007_e1.npy,healthy,7,boundary,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0007_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0007_e2.npy,healthy,7,boundary,CastIron.GG30|Vc200|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0007_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0008_e0.npy,healthy,8,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0008_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0008_e1.npy,healthy,8,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0008_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0008_e2.npy,healthy,8,condition_balanced,CastIron.GG30|Vc200|fz0.2|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0008_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0009_e0.npy,healthy,9,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0009_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0009_e1.npy,healthy,9,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0009_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0009_e2.npy,healthy,9,prototype,StainlessSteel.316L|Vc100|fz0.05|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0009_healthy_prototype.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0010_e0.npy,healthy,10,boundary,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0010_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0010_e1.npy,healthy,10,boundary,StainlessSteel.316L|Vc100|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0010_healthy_boundary.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0011_e0.npy,healthy,11,condition_balanced,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0011_healthy_condition_balanced.json
breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/llm_healthy_0011_e1.npy,healthy,11,condition_balanced,StainlessSteel.316L|Vc50|fz0.1|ap1.5|ae58.4,breeze/results/mutcm_v3_llm_inner_2026-07-09/synthetic_llm/recipe_0011_healthy_condition_balanced.json
