accepted,alpha,attempt,candidate_sha256,carrier_a_index,carrier_a_source,carrier_b_index,carrier_b_source,class_identity_passed,class_identity_prediction,class_name,diversity_minimum,diversity_passed,failure_reasons,hard_gates_passed,method,nearest_train_distance,path,target_per_class,verifier_gates
True,0.5,16,4d7b612cd3e64138ad4bfb520252f8ef3a352e55190283fc61348da192f0035e,590,1_5,474,1_4,True,normal_machining,normal_machining,3.693709878562434,True,,True,s_b_carrier_mix,7.2942581057379785,candidates/s_b_carrier_mix/n20/normal_machining/attempt_016.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,17,97f99f9c4cd473b7f5ac7074b16fe37c5c08d43caa20e3d2675541af3a242ee9,84,1_1,302,1_2,True,normal_machining,normal_machining,3.693709878562434,True,,True,s_b_carrier_mix,6.528658895343104,candidates/s_b_carrier_mix/n20/normal_machining/attempt_017.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,18,370b319e62fa783a0bd5c781337aa2c6f2a0f1c9267569ec54d3a3c179b0361f,602,1_5,434,1_4,True,normal_machining,normal_machining,3.693709878562434,True,,True,s_b_carrier_mix,7.003600199485115,candidates/s_b_carrier_mix/n20/normal_machining/attempt_018.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,19,6ffb7a578b270b13b6503611e2ebbe1a2a3b37676e7690d957772e3423abbfa9,207,1_2,23,1_1,True,normal_machining,normal_machining,3.693709878562434,True,,True,s_b_carrier_mix,7.3552464894556655,candidates/s_b_carrier_mix/n20/normal_machining/attempt_019.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,20,bff1e70e99d8f2027abf4313bd9f3be5f0294268cbc08e52cec349b3321ecd90,229,1_2,86,1_1,True,normal_machining,normal_machining,3.693709878562434,True,,True,s_b_carrier_mix,5.830983924142627,candidates/s_b_carrier_mix/n20/normal_machining/attempt_020.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,21,216a2275f623ee24eb319b453b967e63c6902b6da94615ac0eb71e9a1236969d,588,1_5,437,1_4,True,normal_machining,normal_machining,3.693709878562434,True,,True,s_b_carrier_mix,6.475129468423738,candidates/s_b_carrier_mix/n20/normal_machining/attempt_021.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,0,a09b2c606c048503ac337ddf0a35b285fa335d70e201eaf6dc341bef761c326e,8,2_1,248,2_5,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,5.375130294778864,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_000.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,1,5f7fa335b6b2ec5038daa3771a1e6f987778099a5fcc7cb703c0286ceeccbf2a,24,2_1,119,2_2,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,10.804947820652915,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_001.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,2,b31ac9bed4a3be996d812591c3a3eec6c2740e4602b1e5cf969c48279bd4b410,201,2_5,209,2_5,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,5.307762327872321,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_002.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
False,0.35,3,68fcf4875da7be0f13b92d5a288fe200f17d72db9986098696592257758e9abf,10,2_1,146,2_4,False,normal_machining,lead_screw_anomaly,2.4236589111645213,True,class_identity,True,s_b_carrier_mix,5.848229755351852,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_003.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,4,1798f45facd67a27fd093f6bcc2b400dcbd9ff014d63977fb54c4afc8d373e9e,108,2_2,240,2_5,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,4.925873915468947,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_004.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
False,0.65,5,4b8cf7f07850f9dd1edb2ff0edc466db3a118bdb533faa21220b3c2b43ec1d2b,225,2_5,40,2_1,False,normal_machining,lead_screw_anomaly,2.4236589111645213,True,class_identity,True,s_b_carrier_mix,5.877017735164917,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_005.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,6,215c91822e0fd7b8f8e9aecea733467655206d5faad7647093dfb451ef44b58a,29,2_1,137,2_4,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,10.003217256244671,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_006.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,7,92eee1b63b165c0802ca7d9ad890e47dff38ea40f671a98f7aad85d539f0482f,47,2_1,174,2_4,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,8.771282528458515,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_007.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,8,c5355166b9d47b6831c02c4f5727b8ded2667a77337fedd549c614c7d4d91e65,129,2_4,5,2_1,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,5.611522523056036,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_008.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,9,4e2f41b9e799ec8dd4d3739f5817c5bee718a23ef0a93d6d64e51c3eaf1df004,186,2_4,143,2_4,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,4.2993630879445766,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_009.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,10,0e9bdc0e961270cdc78dd571327d534f4dad421641ef876116688ce15334c3fa,25,2_1,221,2_5,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,9.258902276568257,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_010.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
False,0.65,11,0a104aa03ffdc31a80570f28f3a7e0094e53409ec357a88a3ca80cfb1741cd34,99,2_2,139,2_4,False,normal_machining,lead_screw_anomaly,2.4236589111645213,True,class_identity,True,s_b_carrier_mix,3.218387833791027,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_011.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,12,ca70c86216850d3b172b559feb6096952a3fdca3cb18001d6d218649c89e618f,243,2_5,91,2_2,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,3.845769789476927,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_012.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,13,e977c1b4a51b7b7f2697cd46e68153a8721b5a2d798c97f5a2aefd6c80cb0f5e,19,2_1,190,2_4,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,8.181989173585468,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_013.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
False,0.65,14,5ce51d27e7fe6fd625692d1f288a1d315d51cdccb0629c71655a3330867e3bd1,259,2_5,193,2_5,False,normal_machining,lead_screw_anomaly,2.4236589111645213,True,class_identity,True,s_b_carrier_mix,4.9808171343317165,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_014.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,15,0b0f9727e03e3f248e12b8a76150fefee75e360feb5fe8dad2e287cf65125b7e,230,2_5,82,2_2,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,4.827339462750382,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_015.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,16,e49c901ac30a4d8794e58e9c7b50abed643d5fd6abf96923cf40b568f8e9bfed,232,2_5,216,2_5,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,4.304663596533167,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_016.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,17,874741785b285b594c0d5f53515fbd50f4b841a494e7bc02ee19021a2a43de74,34,2_1,172,2_4,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,6.530429262080435,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_017.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,18,20a298574c9f9919b9405f94f5083795a4b0a6d4b7487ca090d4c10fee3f7f5c,135,2_4,195,2_5,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,4.269313107702457,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_018.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
False,0.5,19,ac9bb2c81b1133201526ac0f6a6778425b7f423d557473ec3d8c841bea73268a,120,2_2,253,2_5,False,normal_machining,lead_screw_anomaly,2.4236589111645213,True,class_identity,True,s_b_carrier_mix,4.472784892473408,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_019.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,20,f30c8b680418e54b8d1622526953894a3bf114dc61f5b0cf36aec8434b4a2cd4,179,2_4,97,2_2,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,3.476098322463739,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_020.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,21,cfac9df12165b206386ca2c381d601f7bcacf99c70325f62a3d371f7465df66f,146,2_4,161,2_4,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,4.2137510657984,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_021.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
False,0.5,22,17399845b16bb2a377e022b449b391adf6371978849aa4f1787f3fa5fabd3a77,224,2_5,138,2_4,False,normal_machining,lead_screw_anomaly,2.4236589111645213,True,class_identity,True,s_b_carrier_mix,3.8050026917491664,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_022.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,23,f4c57e2deff078a8f244c54c3dc297fa9c018a424823dce5e08c8d3876a94727,222,2_5,207,2_5,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,3.6262886754565207,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_023.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,24,cb2fbe3302ddf1d9bda25aca0aa8e0eb7aee0feff337a210c6d8b0ca51865d1e,239,2_5,104,2_2,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,3.9224046326511304,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_024.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,25,745a967f93b4b61a5ee1f6fdf6e8aaa14da7e555e3deaf4c7d07c4689c1c84f0,250,2_5,186,2_4,True,lead_screw_anomaly,lead_screw_anomaly,2.4236589111645213,True,,True,s_b_carrier_mix,5.168477700559313,candidates/s_b_carrier_mix/n20/lead_screw_anomaly/attempt_025.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,0,4996f07108ebf1c511cccee084b2e4c3d86a5e37e5c2a6f1053075e208df4b06,342,3_2,544,3_5,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.038135509708996,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_000.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,1,c466143fdf440db00cc0bc669b132a50f472c2549c041a0df53af1184059db94,222,3_2,31,3_1,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,17.0575396938854,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_001.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,2,05d20c52c419e315f15146ca2cc3cd68202395c7714ef12a9f5670d0450badd3,498,3_5,92,3_1,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,9.724275596608656,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_002.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,3,cf50c16d0237689d0d494b3002a9dbf4c603b6f347c3bd6ef25651539a08ff2f,431,3_4,528,3_5,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.6909188722218635,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_003.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,4,3f00b05b3019202ae02e044657c82d79763d3041af4845eb2a8ff89c328cf771,25,3_1,50,3_1,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.9566340488160145,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_004.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,5,4d1dafd227b4ff5ec70e9f453b239c29b0d72ec0429e0d43ddc4d1785d0a766f,49,3_1,184,3_2,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,8.37797507567103,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_005.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,6,e29d349f0c91b1e6621afef86fcbb96ac952b3096698207ae31d93d51689f458,464,3_4,110,3_1,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,5.966536987208378,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_006.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,7,e58942ad156691ea93c4c651826a772c31323eae7093068dc971c1bb9030bd05,609,3_5,58,3_1,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,9.762808391772095,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_007.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,8,53125f5e1f87689a93ccfe098a24dc140ca628b7d367d51c1f9e3648c90ba7ce,386,3_4,162,3_1,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,7.02789684943516,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_008.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,9,e9f65f7b58d8a1928b92ccd10fc8b093ef64256e3d5c058a214d0c3dda8ac10e,121,3_1,434,3_4,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.0434755662143385,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_009.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,10,2ba2e347cb27e4011e5dfcd01573e7d4dc209f7cf75cbb17654faf821b48e7f0,69,3_1,199,3_2,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,14.866398599624329,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_010.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,11,c42273708ce9b30084ea7d01c251b8f8da2938debc782b863fb3bd82437cdc20,296,3_2,309,3_2,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.723188289746506,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_011.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,12,41b0043bffec52d2902d6edaa7dda63f8b0c22cea671d2fd9053f2b4d19b655b,608,3_5,326,3_2,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.266093388830109,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_012.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,13,0256dd994170c01cf64c2cdc1fbcf184e0f884e0350b28a35da7965957c16da4,68,3_1,428,3_4,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,7.517695492352827,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_013.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,14,2dccd238336764800a2e3a8105b0559f5a9998172b3a83982a541bdfe01fdfa0,439,3_4,442,3_4,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,5.803871898051417,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_014.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,15,2c9e2b38cee3f1a94e9920f13d1c34ad4080537b53d85fed12e310c47693683d,558,3_5,91,3_1,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.4618051919207655,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_015.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,16,b26743efe4bf9fc490e7be04e7db101ab3f1d742cff49332e475c10fc7654945,69,3_1,188,3_2,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,12.264295035138577,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_016.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.65,17,7ba2699baa78cb4d7408f87dac012ffe48a3e7abb8c5c229518e8ec1a6fade0f,375,3_2,416,3_4,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,6.0415077994924795,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_017.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.35,18,bcd5b5e4922bd2dd4dfca356aa7c0a45043824a5786ed083eea8aef57fd120bc,317,3_2,438,3_4,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,5.658804704547864,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_018.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
True,0.5,19,07317df527a9cf3c169adb370eb5631554a2ef6b1bda393891e7c7ed3dd068b7,201,3_2,475,3_4,True,base_imbalance,base_imbalance,3.49985822652848,True,,True,s_b_carrier_mix,7.550795791389095,candidates/s_b_carrier_mix/n20/base_imbalance/attempt_019.npy,20,"{""psd_w1"": true, ""sanity"": true, ""soft_spectrum"": true, ""stats_union"": true}"
