balanced_pool,class,rank_in_class,source_kind,source_path,source_index
phaseA_v2_random_open_loop_B150,healthy,64,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0064_r0.npy,64
phaseA_v2_random_open_loop_B150,healthy,65,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0065_r0.npy,65
phaseA_v2_random_open_loop_B150,healthy,66,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0066_r0.npy,66
phaseA_v2_random_open_loop_B150,healthy,67,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0067_r0.npy,67
phaseA_v2_random_open_loop_B150,healthy,68,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0068_r0.npy,68
phaseA_v2_random_open_loop_B150,healthy,69,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0069_r0.npy,69
phaseA_v2_random_open_loop_B150,healthy,70,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0070_r0.npy,70
phaseA_v2_random_open_loop_B150,healthy,71,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0071_r0.npy,71
phaseA_v2_random_open_loop_B150,healthy,72,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0072_r0.npy,72
phaseA_v2_random_open_loop_B150,healthy,73,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0073_r0.npy,73
phaseA_v2_random_open_loop_B150,healthy,74,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0074_r0.npy,74
phaseA_v2_random_open_loop_B150,healthy,75,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0075_r0.npy,75
phaseA_v2_random_open_loop_B150,healthy,76,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0076_r0.npy,76
phaseA_v2_random_open_loop_B150,healthy,77,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0077_r0.npy,77
phaseA_v2_random_open_loop_B150,healthy,78,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0078_r0.npy,78
phaseA_v2_random_open_loop_B150,healthy,79,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0079_r0.npy,79
phaseA_v2_random_open_loop_B150,healthy,80,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0080_r0.npy,80
phaseA_v2_random_open_loop_B150,healthy,81,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0081_r0.npy,81
phaseA_v2_random_open_loop_B150,healthy,82,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0082_r0.npy,82
phaseA_v2_random_open_loop_B150,healthy,83,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0083_r0.npy,83
phaseA_v2_random_open_loop_B150,healthy,84,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0084_r0.npy,84
phaseA_v2_random_open_loop_B150,healthy,85,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0085_r0.npy,85
phaseA_v2_random_open_loop_B150,healthy,86,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0086_r0.npy,86
phaseA_v2_random_open_loop_B150,healthy,87,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0087_r0.npy,87
phaseA_v2_random_open_loop_B150,healthy,88,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0088_r0.npy,88
phaseA_v2_random_open_loop_B150,healthy,89,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0089_r0.npy,89
phaseA_v2_random_open_loop_B150,healthy,90,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0090_r0.npy,90
phaseA_v2_random_open_loop_B150,healthy,91,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0091_r0.npy,91
phaseA_v2_random_open_loop_B150,healthy,92,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0092_r0.npy,92
phaseA_v2_random_open_loop_B150,healthy,93,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0093_r0.npy,93
phaseA_v2_random_open_loop_B150,healthy,94,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0094_r0.npy,94
phaseA_v2_random_open_loop_B150,healthy,95,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0095_r0.npy,95
phaseA_v2_random_open_loop_B150,healthy,96,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0096_r0.npy,96
phaseA_v2_random_open_loop_B150,healthy,97,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0097_r0.npy,97
phaseA_v2_random_open_loop_B150,healthy,98,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0098_r0.npy,98
phaseA_v2_random_open_loop_B150,healthy,99,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0099_r0.npy,99
phaseA_v2_random_open_loop_B150,healthy,100,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0100_r0.npy,100
phaseA_v2_random_open_loop_B150,healthy,101,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0101_r0.npy,101
phaseA_v2_random_open_loop_B150,healthy,102,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0102_r0.npy,102
phaseA_v2_random_open_loop_B150,healthy,103,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0103_r0.npy,103
phaseA_v2_random_open_loop_B150,healthy,104,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0104_r0.npy,104
phaseA_v2_random_open_loop_B150,healthy,105,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0105_r0.npy,105
phaseA_v2_random_open_loop_B150,healthy,106,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0106_r0.npy,106
phaseA_v2_random_open_loop_B150,healthy,107,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0107_r0.npy,107
phaseA_v2_random_open_loop_B150,healthy,108,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0108_r0.npy,108
phaseA_v2_random_open_loop_B150,healthy,109,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0109_r0.npy,109
phaseA_v2_random_open_loop_B150,healthy,110,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0110_r0.npy,110
phaseA_v2_random_open_loop_B150,healthy,111,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0111_r0.npy,111
phaseA_v2_random_open_loop_B150,healthy,112,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0112_r0.npy,112
phaseA_v2_random_open_loop_B150,healthy,113,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0113_r0.npy,113
phaseA_v2_random_open_loop_B150,healthy,114,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0114_r0.npy,114
phaseA_v2_random_open_loop_B150,healthy,115,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0115_r0.npy,115
phaseA_v2_random_open_loop_B150,healthy,116,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0116_r0.npy,116
phaseA_v2_random_open_loop_B150,healthy,117,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0117_r0.npy,117
phaseA_v2_random_open_loop_B150,healthy,118,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0118_r0.npy,118
phaseA_v2_random_open_loop_B150,healthy,119,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0119_r0.npy,119
phaseA_v2_random_open_loop_B150,healthy,120,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0120_r0.npy,120
phaseA_v2_random_open_loop_B150,healthy,121,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0121_r0.npy,121
phaseA_v2_random_open_loop_B150,healthy,122,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0122_r0.npy,122
phaseA_v2_random_open_loop_B150,healthy,123,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0123_r0.npy,123
phaseA_v2_random_open_loop_B150,healthy,124,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0124_r0.npy,124
phaseA_v2_random_open_loop_B150,healthy,125,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0125_r0.npy,125
phaseA_v2_random_open_loop_B150,healthy,126,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0126_r0.npy,126
phaseA_v2_random_open_loop_B150,healthy,127,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0127_r0.npy,127
phaseA_v2_random_open_loop_B150,healthy,128,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0128_r0.npy,128
phaseA_v2_random_open_loop_B150,healthy,129,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0129_r0.npy,129
phaseA_v2_random_open_loop_B150,healthy,130,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0130_r0.npy,130
phaseA_v2_random_open_loop_B150,healthy,131,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0131_r0.npy,131
phaseA_v2_random_open_loop_B150,healthy,132,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0132_r0.npy,132
phaseA_v2_random_open_loop_B150,healthy,133,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0133_r0.npy,133
phaseA_v2_random_open_loop_B150,healthy,134,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0134_r0.npy,134
phaseA_v2_random_open_loop_B150,healthy,135,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0135_r0.npy,135
phaseA_v2_random_open_loop_B150,healthy,136,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0136_r0.npy,136
phaseA_v2_random_open_loop_B150,healthy,137,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0137_r0.npy,137
phaseA_v2_random_open_loop_B150,healthy,138,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0138_r0.npy,138
phaseA_v2_random_open_loop_B150,healthy,139,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0139_r0.npy,139
phaseA_v2_random_open_loop_B150,healthy,140,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0140_r0.npy,140
phaseA_v2_random_open_loop_B150,healthy,141,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0141_r0.npy,141
phaseA_v2_random_open_loop_B150,healthy,142,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0142_r0.npy,142
phaseA_v2_random_open_loop_B150,healthy,143,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0143_r0.npy,143
phaseA_v2_random_open_loop_B150,healthy,144,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0144_r0.npy,144
phaseA_v2_random_open_loop_B150,healthy,145,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0145_r0.npy,145
phaseA_v2_random_open_loop_B150,healthy,146,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0146_r0.npy,146
phaseA_v2_random_open_loop_B150,healthy,147,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0147_r0.npy,147
phaseA_v2_random_open_loop_B150,healthy,148,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0148_r0.npy,148
phaseA_v2_random_open_loop_B150,healthy,149,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/healthy_0149_r0.npy,149
phaseA_v2_random_open_loop_B150,OR,0,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0000_r0.npy,0
phaseA_v2_random_open_loop_B150,OR,1,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0001_r0.npy,1
phaseA_v2_random_open_loop_B150,OR,2,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0002_r0.npy,2
phaseA_v2_random_open_loop_B150,OR,3,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0003_r0.npy,3
phaseA_v2_random_open_loop_B150,OR,4,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0004_r0.npy,4
phaseA_v2_random_open_loop_B150,OR,5,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0005_r0.npy,5
phaseA_v2_random_open_loop_B150,OR,6,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0006_r0.npy,6
phaseA_v2_random_open_loop_B150,OR,7,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0007_r0.npy,7
phaseA_v2_random_open_loop_B150,OR,8,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0008_r0.npy,8
phaseA_v2_random_open_loop_B150,OR,9,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0009_r0.npy,9
phaseA_v2_random_open_loop_B150,OR,10,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0010_r0.npy,10
phaseA_v2_random_open_loop_B150,OR,11,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0011_r0.npy,11
phaseA_v2_random_open_loop_B150,OR,12,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0012_r0.npy,12
phaseA_v2_random_open_loop_B150,OR,13,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0013_r0.npy,13
phaseA_v2_random_open_loop_B150,OR,14,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0014_r0.npy,14
phaseA_v2_random_open_loop_B150,OR,15,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0015_r0.npy,15
phaseA_v2_random_open_loop_B150,OR,16,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0016_r0.npy,16
phaseA_v2_random_open_loop_B150,OR,17,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0017_r0.npy,17
phaseA_v2_random_open_loop_B150,OR,18,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0018_r0.npy,18
phaseA_v2_random_open_loop_B150,OR,19,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0019_r0.npy,19
phaseA_v2_random_open_loop_B150,OR,20,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0020_r0.npy,20
phaseA_v2_random_open_loop_B150,OR,21,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0021_r0.npy,21
phaseA_v2_random_open_loop_B150,OR,22,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0022_r0.npy,22
phaseA_v2_random_open_loop_B150,OR,23,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0023_r0.npy,23
phaseA_v2_random_open_loop_B150,OR,24,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0024_r0.npy,24
phaseA_v2_random_open_loop_B150,OR,25,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0025_r0.npy,25
phaseA_v2_random_open_loop_B150,OR,26,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0026_r0.npy,26
phaseA_v2_random_open_loop_B150,OR,27,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0027_r0.npy,27
phaseA_v2_random_open_loop_B150,OR,28,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0028_r0.npy,28
phaseA_v2_random_open_loop_B150,OR,29,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0029_r0.npy,29
phaseA_v2_random_open_loop_B150,OR,30,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0030_r0.npy,30
phaseA_v2_random_open_loop_B150,OR,31,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0031_r0.npy,31
phaseA_v2_random_open_loop_B150,OR,32,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0032_r0.npy,32
phaseA_v2_random_open_loop_B150,OR,33,random_recipe_r0_without_verifier,breeze/runs/recipe_ablation_random_v2_full/OR_0033_r0.npy,33
